,Department,Course_Num,Course_Name,Class_Num,Section_Num,Class_Type,Credits,Seat_Count,Meeting_Place,Professor,Start_Time,End_Time,Date_Nums,Discussion_Lab_Nums
1251,EVSC,4993,Independent Study,11030,25,IND,1,10,TBA,Thomas Smith,TBA,TBA,TBA,None
1252,EVSC,4993,Independent Study,13645,27,IND,1,30,TBA,Kevin Grise,TBA,TBA,TBA,None
1253,EVSC,4993,Independent Study,13755,28,IND,1,30,TBA,Linda Blum,TBA,TBA,TBA,None
1254,EVSC,4993,Independent Study,20648,29,IND,1,30,TBA,Scott Doney,TBA,TBA,TBA,None
1255,EVSC,4995,Supervised Research,13969,1,IND,1,10,TBA,John Porter,TBA,TBA,TBA,None
1256,EVSC,4995,Supervised Research,20354,2,IND,1,10,TBA,Deborah Lawrence,TBA,TBA,TBA,None
1257,EVSC,4995,Supervised Research,13668,3,IND,1,10,TBA,Max Castorani,TBA,TBA,TBA,None
1258,EVSC,4995,Supervised Research,20779,4,IND,1,10,TBA,Brian Richter,TBA,TBA,TBA,None
1259,EVSC,4995,Supervised Research,11031,5,IND,1,10,TBA,Robert Davis,TBA,TBA,TBA,None
1260,EVSC,4995,Supervised Research,13619,7,IND,1,10,TBA,Scott Doney,TBA,TBA,TBA,None
1261,EVSC,4995,Supervised Research,12608,8,IND,1,10,TBA,Xi Yang,TBA,TBA,TBA,None
1262,EVSC,4995,Supervised Research,11032,10,IND,1,10,TBA,Howard Epstein,TBA,TBA,TBA,None
1263,EVSC,4995,Supervised Research,18406,12,IND,1,10,TBA,Lauren Simkins,TBA,TBA,TBA,None
1264,EVSC,4995,Supervised Research,11033,14,IND,1,10,TBA,Janet Herman,TBA,TBA,TBA,None
1265,EVSC,4995,Supervised Research,11034,21,IND,1,10,TBA,Aaron Mills,TBA,TBA,TBA,None
1266,EVSC,4995,Supervised Research,11035,26,IND,1,10,TBA,T'ai Roulston,TBA,TBA,TBA,None
1267,EVSC,4995,Supervised Research,20116,27,IND,1,10,TBA,Matthew Reidenbach,TBA,TBA,TBA,None
1268,EVSC,4995,Supervised Research,11036,38,IND,1,10,TBA,Kyle Haynes,TBA,TBA,TBA,None
1269,EVSC,4995,Supervised Research,12084,42,IND,1,10,TBA,Sally Pusede,TBA,TBA,TBA,None
1270,EVSC,4995,Supervised Research,13621,46,IND,1,10,TBA,Lauren Simkins,TBA,TBA,TBA,None
1271,EVSC,4995,Supervised Research,13717,47,IND,1,10,TBA,Stephen Macko,TBA,TBA,TBA,None
1272,EVSC,4995,Supervised Research,13810,48,IND,1,10,TBA,Karen Mcglathery,TBA,TBA,TBA,None
1273,EVSC,4995,Supervised Research,13900,49,IND,1,10,TBA,Herman Shugart,TBA,TBA,TBA,None
1274,EVSC,4995,Supervised Research,13966,50,IND,1,10,TBA,Manuel Lerdau,TBA,TBA,TBA,None
1275,EVSC,4995,Supervised Research,20601,51,IND,1,10,TBA,James Galloway,TBA,TBA,TBA,None
1276,EVSC,4995,Supervised Research,20640,52,IND,1,10,TBA,Ajay Limaye,TBA,TBA,TBA,None
1277,EVSC,4995,Supervised Research,20760,53,IND,1,10,TBA,Michael Pace,TBA,TBA,TBA,None
1278,EVSC,4999,Thesis Research,20029,1,PRA,3,10,TBA,Max Castorani,TBA,TBA,TBA,None
1279,EVSC,4999,Thesis Research,20057,4,PRA,3,10,TBA,Robert Davis,TBA,TBA,TBA,None
1280,EVSC,4999,Thesis Research,13841,5,PRA,3,10,TBA,Aaron Mills,TBA,TBA,TBA,None
1281,EVSC,4999,Thesis Research,13842,8,PRA,3,10,TBA,Peter Berg,TBA,TBA,TBA,None
1282,EVSC,4999,Thesis Research,11726,13,PRA,3,10,TBA,Howard Epstein,TBA,TBA,TBA,None
1283,EVSC,4999,Thesis Research,12926,35,PRA,3,10,TBA,Matthew Reidenbach,TBA,TBA,TBA,None
1284,EVSC,4999,Thesis Research,13769,36,PRA,3,10,TBA,Stephan De Wekker,TBA,TBA,TBA,None
1285,EVSC,4999,Thesis Research,20602,937,PRA,3,10,TBA,James Galloway,TBA,TBA,TBA,None
1286,EVSC,5020,Introduction to Geographic Information Systems (GIS),11460,100,Lecture,4,40,Clark Hall G004,John Porter,1230,1345,"2, 4","487, 488"
1287,EVSC,5030,Applied Statistics for Environmental Scientists,10191,100,Lecture,4,30,Mechanical Engr Bldg 215,David Carr,1700,1930,2,"489, 490"
1288,EVSC,5050,Advanced Oceanography,10795,1,Lecture,3,163,Maury Hall 209,Stephen Macko,1230,1345,"2, 4",None
1289,EVSC,5082,Nitrogen Seminar,11901,1,SEM,1,16,Clark Hall 101,James Galloway,1200,1250,3,None
1290,EVSC,7012,Advanced Remote Sensing,18407,1,Lecture,3,15,Maury Hall 110,Xi Yang,1400,1515,"2, 4",None
1291,EVSC,7070,Advanced Use of Geographical Information Systems,18408,1,Lecture,3,24,Mechanical Engr Bldg 214,John Porter,1700,2000,4,None
1292,EVSC,7092,Departmental Seminar,10614,1,SEM,1,100,Clark Hall 108,Max Castorani,1530,1645,4,None
1293,EVSC,7122,Coastal Ecology Seminar,18409,1,SEM,1,15,Clark Hall 101,Max Castorani,1200,1250,1,None
1294,EVSC,8998,"Non-Topical Research, Preparation for Research",10194,1,IND,1,30,TBA,Peter Berg,TBA,TBA,TBA,None
1295,EVSC,8998,"Non-Topical Research, Preparation for Research",11037,2,IND,1,30,TBA,Linda Blum,TBA,TBA,TBA,None
1296,EVSC,8998,"Non-Topical Research, Preparation for Research",11038,3,IND,1,30,TBA,David Carr,TBA,TBA,TBA,None
1297,EVSC,8998,"Non-Topical Research, Preparation for Research",11039,4,IND,1,30,TBA,Lawrence Band,TBA,TBA,TBA,None
1298,EVSC,8998,"Non-Topical Research, Preparation for Research",11040,5,IND,1,30,TBA,Robert Davis,TBA,TBA,TBA,None
1299,EVSC,8998,"Non-Topical Research, Preparation for Research",11041,6,IND,1,30,TBA,Stephan De Wekker,TBA,TBA,TBA,None
1300,EVSC,8998,"Non-Topical Research, Preparation for Research",11042,7,IND,1,30,TBA,Xi Yang,TBA,TBA,TBA,None
1301,EVSC,8998,"Non-Topical Research, Preparation for Research",12609,8,IND,1,30,TBA,Scott Doney,TBA,TBA,TBA,None
1302,EVSC,8998,"Non-Topical Research, Preparation for Research",11043,9,IND,1,30,TBA,Howard Epstein,TBA,TBA,TBA,None
1303,EVSC,8998,"Non-Topical Research, Preparation for Research",12732,10,IND,1,30,TBA,Max Castorani,TBA,TBA,TBA,None
1304,EVSC,8998,"Non-Topical Research, Preparation for Research",11044,12,IND,1,30,TBA,James Galloway,TBA,TBA,TBA,None
1305,EVSC,8998,"Non-Topical Research, Preparation for Research",11045,14,IND,1,30,TBA,Kyle Haynes,TBA,TBA,TBA,None
1306,EVSC,8998,"Non-Topical Research, Preparation for Research",11046,15,IND,1,30,TBA,Janet Herman,TBA,TBA,TBA,None
1307,EVSC,8998,"Non-Topical Research, Preparation for Research",11047,18,IND,1,30,TBA,Deborah Lawrence,TBA,TBA,TBA,None
1308,EVSC,8998,"Non-Topical Research, Preparation for Research",11048,19,IND,1,30,TBA,Manuel Lerdau,TBA,TBA,TBA,None
1309,EVSC,8998,"Non-Topical Research, Preparation for Research",11049,20,IND,1,30,TBA,Karen Mcglathery,TBA,TBA,TBA,None
1310,EVSC,8998,"Non-Topical Research, Preparation for Research",11050,21,IND,1,30,TBA,Stephen Macko,TBA,TBA,TBA,None
1311,EVSC,8998,"Non-Topical Research, Preparation for Research",11051,22,IND,1,30,TBA,Aaron Mills,TBA,TBA,TBA,None
1312,EVSC,8998,"Non-Topical Research, Preparation for Research",11052,23,IND,1,30,TBA,Jennie Moody,TBA,TBA,TBA,None
1313,EVSC,8998,"Non-Topical Research, Preparation for Research",11053,25,IND,1,30,TBA,Michael Pace,TBA,TBA,TBA,None
1314,EVSC,8998,"Non-Topical Research, Preparation for Research",11054,27,IND,1,30,TBA,John Porter,TBA,TBA,TBA,None
1315,EVSC,8998,"Non-Topical Research, Preparation for Research",11055,29,IND,1,30,TBA,T'ai Roulston,TBA,TBA,TBA,None
1316,EVSC,8998,"Non-Topical Research, Preparation for Research",11056,30,IND,1,30,TBA,Todd Scanlon,TBA,TBA,TBA,None
1317,EVSC,8998,"Non-Topical Research, Preparation for Research",11057,31,IND,1,30,TBA,Herman Shugart,TBA,TBA,TBA,None
1318,EVSC,8998,"Non-Topical Research, Preparation for Research",11058,32,IND,1,30,TBA,David Smith,TBA,TBA,TBA,None
1319,EVSC,8998,"Non-Topical Research, Preparation for Research",11059,33,IND,1,30,TBA,Thomas Smith,TBA,TBA,TBA,None
1320,EVSC,8998,"Non-Topical Research, Preparation for Research",11060,36,IND,1,30,TBA,Patricia Wiberg,TBA,TBA,TBA,None
1321,EVSC,8998,"Non-Topical Research, Preparation for Research",12154,37,IND,1,30,TBA,Kevin Grise,TBA,TBA,TBA,None
1322,EVSC,8998,"Non-Topical Research, Preparation for Research",12439,38,IND,1,30,TBA,Sally Pusede,TBA,TBA,TBA,None
1323,EVSC,8999,Non-Topical Research,10195,1,IND,1,30,TBA,Peter Berg,TBA,TBA,TBA,None
1324,EVSC,8999,Non-Topical Research,11061,2,IND,1,30,TBA,Linda Blum,TBA,TBA,TBA,None
1325,EVSC,8999,Non-Topical Research,11062,3,IND,1,30,TBA,David Carr,TBA,TBA,TBA,None
1326,EVSC,8999,Non-Topical Research,11063,4,IND,1,30,TBA,Lawrence Band,TBA,TBA,TBA,None
1327,EVSC,8999,Non-Topical Research,11064,5,IND,1,30,TBA,Robert Davis,TBA,TBA,TBA,None
1328,EVSC,8999,Non-Topical Research,11065,6,IND,1,30,TBA,Stephan De Wekker,TBA,TBA,TBA,None
1329,EVSC,8999,Non-Topical Research,12610,7,IND,1,30,TBA,Scott Doney,TBA,TBA,TBA,None
1330,EVSC,8999,Non-Topical Research,11066,8,IND,1,30,TBA,Xi Yang,TBA,TBA,TBA,None
1331,EVSC,8999,Non-Topical Research,11067,9,IND,1,30,TBA,Howard Epstein,TBA,TBA,TBA,None
1332,EVSC,8999,Non-Topical Research,12733,10,IND,1,30,TBA,Max Castorani,TBA,TBA,TBA,None
1333,EVSC,8999,Non-Topical Research,11068,12,IND,1,30,TBA,James Galloway,TBA,TBA,TBA,None
1334,EVSC,8999,Non-Topical Research,11069,14,IND,1,30,TBA,Kyle Haynes,TBA,TBA,TBA,None
1335,EVSC,8999,Non-Topical Research,11070,15,IND,1,30,TBA,Janet Herman,TBA,TBA,TBA,None
1336,EVSC,8999,Non-Topical Research,11071,18,IND,1,30,TBA,Deborah Lawrence,TBA,TBA,TBA,None
1337,EVSC,8999,Non-Topical Research,11072,19,IND,1,30,TBA,Manuel Lerdau,TBA,TBA,TBA,None
1338,EVSC,8999,Non-Topical Research,11073,20,IND,1,30,TBA,Karen Mcglathery,TBA,TBA,TBA,None
1339,EVSC,8999,Non-Topical Research,11074,21,IND,1,30,TBA,Stephen Macko,TBA,TBA,TBA,None
1340,EVSC,8999,Non-Topical Research,11075,22,IND,1,30,TBA,Aaron Mills,TBA,TBA,TBA,None
1341,EVSC,8999,Non-Topical Research,11076,23,IND,1,30,TBA,Jennie Moody,TBA,TBA,TBA,None
1342,EVSC,8999,Non-Topical Research,11077,25,IND,1,30,TBA,Michael Pace,TBA,TBA,TBA,None
1343,EVSC,8999,Non-Topical Research,11078,27,IND,1,30,TBA,John Porter,TBA,TBA,TBA,None
1344,EVSC,8999,Non-Topical Research,11079,28,IND,1,30,TBA,Matthew Reidenbach,TBA,TBA,TBA,None
1345,EVSC,8999,Non-Topical Research,11080,29,IND,1,30,TBA,T'ai Roulston,TBA,TBA,TBA,None
1346,EVSC,8999,Non-Topical Research,11081,30,IND,1,30,TBA,Todd Scanlon,TBA,TBA,TBA,None
1347,EVSC,8999,Non-Topical Research,11082,31,IND,1,30,TBA,Herman Shugart,TBA,TBA,TBA,None
1348,EVSC,8999,Non-Topical Research,11083,32,IND,1,30,TBA,David Smith,TBA,TBA,TBA,None
1349,EVSC,8999,Non-Topical Research,11084,33,IND,1,30,TBA,Thomas Smith,TBA,TBA,TBA,None
1350,EVSC,8999,Non-Topical Research,11085,36,IND,1,30,TBA,Patricia Wiberg,TBA,TBA,TBA,None
1351,EVSC,8999,Non-Topical Research,12155,37,IND,1,30,TBA,Kevin Grise,TBA,TBA,TBA,None
1352,EVSC,8999,Non-Topical Research,12440,38,IND,1,30,TBA,Sally Pusede,TBA,TBA,TBA,None
1353,EVSC,8999,Non-Topical Research,18410,39,IND,1,30,TBA,Lauren Simkins,TBA,TBA,TBA,None
1354,EVSC,9995,Research Problems,20715,1,IND,1,30,TBA,Lawrence Band,TBA,TBA,TBA,None
1355,EVSC,9995,Research Problems,20804,2,IND,1,30,TBA,Stephan De Wekker,TBA,TBA,TBA,None
1356,EVSC,9995,Research Problems,20600,3,IND,1,30,TBA,Peter Berg,TBA,TBA,TBA,None
1357,EVSC,9995,Research Problems,13620,4,IND,1,30,TBA,Scott Doney,TBA,TBA,TBA,None
1358,EVSC,9995,Research Problems,20814,5,IND,1,30,TBA,Michael Pace,TBA,TBA,TBA,None
1359,EVSC,9995,Research Problems,20255,6,IND,1,30,TBA,Howard Epstein,TBA,TBA,TBA,None
1360,EVSC,9995,Research Problems,11086,8,IND,1,30,TBA,Xi Yang,TBA,TBA,TBA,None
1361,EVSC,9995,Research Problems,11087,14,IND,1,30,TBA,Kyle Haynes,TBA,TBA,TBA,None
1362,EVSC,9995,Research Problems,11088,21,IND,1,30,TBA,Stephen Macko,TBA,TBA,TBA,None
1363,EVSC,9995,Research Problems,11089,36,IND,1,30,TBA,Patricia Wiberg,TBA,TBA,TBA,None
1364,EVSC,9995,Research Problems,12441,38,IND,1,30,TBA,Sally Pusede,TBA,TBA,TBA,None
1365,EVSC,9995,Research Problems,13754,40,IND,1,30,TBA,Todd Scanlon,TBA,TBA,TBA,None
1366,EVSC,9995,Research Problems,13806,41,IND,1,30,TBA,Max Castorani,TBA,TBA,TBA,None
1367,EVSC,9995,Research Problems,18411,42,IND,1,30,TBA,Lauren Simkins,TBA,TBA,TBA,None
1368,EVSC,9995,Research Problems,20603,43,IND,1,30,TBA,Kevin Grise,TBA,TBA,TBA,None
1369,EVSC,9995,Research Problems,20641,44,IND,1,30,TBA,Ajay Limaye,TBA,TBA,TBA,None
1370,EVSC,9995,Research Problems,20763,45,IND,1,10,TBA,T'ai Roulston,TBA,TBA,TBA,None
1371,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",10196,1,IND,1,30,TBA,Peter Berg,TBA,TBA,TBA,None
1372,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11090,2,IND,1,30,TBA,Linda Blum,TBA,TBA,TBA,None
1373,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11091,3,IND,1,30,TBA,David Carr,TBA,TBA,TBA,None
1374,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11092,4,IND,1,30,TBA,Lawrence Band,TBA,TBA,TBA,None
1375,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11093,5,IND,1,30,TBA,Robert Davis,TBA,TBA,TBA,None
1376,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11094,6,IND,1,30,TBA,Stephan De Wekker,TBA,TBA,TBA,None
1377,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",12611,7,IND,1,30,TBA,Scott Doney,TBA,TBA,TBA,None
1378,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11095,8,IND,1,30,TBA,Xi Yang,TBA,TBA,TBA,None
1379,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11096,9,IND,1,30,TBA,Howard Epstein,TBA,TBA,TBA,None
1380,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",12734,10,IND,1,30,TBA,Max Castorani,TBA,TBA,TBA,None
1381,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11097,12,IND,1,30,TBA,James Galloway,TBA,TBA,TBA,None
1382,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11098,14,IND,1,30,TBA,Kyle Haynes,TBA,TBA,TBA,None
1383,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11099,15,IND,1,30,TBA,Janet Herman,TBA,TBA,TBA,None
1384,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11100,16,IND,1,30,TBA,Alan Howard,TBA,TBA,TBA,None
1385,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11101,18,IND,1,30,TBA,Deborah Lawrence,TBA,TBA,TBA,None
1386,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11102,19,IND,1,30,TBA,Manuel Lerdau,TBA,TBA,TBA,None
1387,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11103,20,IND,1,30,TBA,Karen Mcglathery,TBA,TBA,TBA,None
1388,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11104,21,IND,1,30,TBA,Stephen Macko,TBA,TBA,TBA,None
1389,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11105,22,IND,1,30,TBA,Aaron Mills,TBA,TBA,TBA,None
1390,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11106,23,IND,1,30,TBA,Jennie Moody,TBA,TBA,TBA,None
1391,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11107,25,IND,1,30,TBA,Michael Pace,TBA,TBA,TBA,None
1392,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11108,27,IND,1,30,TBA,John Porter,TBA,TBA,TBA,None
1393,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11109,28,IND,1,30,TBA,Matthew Reidenbach,TBA,TBA,TBA,None
1394,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11110,29,IND,1,30,TBA,T'ai Roulston,TBA,TBA,TBA,None
1395,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11111,30,IND,1,30,TBA,Todd Scanlon,TBA,TBA,TBA,None
1396,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11112,31,IND,1,30,TBA,Herman Shugart,TBA,TBA,TBA,None
1397,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11113,32,IND,1,30,TBA,David Smith,TBA,TBA,TBA,None
1398,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11114,33,IND,1,30,TBA,Thomas Smith,TBA,TBA,TBA,None
1399,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",11115,36,IND,1,30,TBA,Patricia Wiberg,TBA,TBA,TBA,None
1400,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",12156,37,IND,1,30,TBA,Kevin Grise,TBA,TBA,TBA,None
1401,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",12442,38,IND,1,30,TBA,Sally Pusede,TBA,TBA,TBA,None
1402,EVSC,9998,"Non-Topical Research, Preparation for Doctoral Research",20642,39,IND,1,30,TBA,Ajay Limaye,TBA,TBA,TBA,None
1403,EVSC,9999,Non-Topical Research,10197,1,IND,1,30,TBA,Peter Berg,TBA,TBA,TBA,None
1404,EVSC,9999,Non-Topical Research,11116,2,IND,1,30,TBA,Linda Blum,TBA,TBA,TBA,None
1405,EVSC,9999,Non-Topical Research,11117,3,IND,1,30,TBA,David Carr,TBA,TBA,TBA,None
1406,EVSC,9999,Non-Topical Research,11118,4,IND,1,30,TBA,Lawrence Band,TBA,TBA,TBA,None
1407,EVSC,9999,Non-Topical Research,11119,5,IND,1,30,TBA,Robert Davis,TBA,TBA,TBA,None
1408,EVSC,9999,Non-Topical Research,11120,6,IND,1,30,TBA,Stephan De Wekker,TBA,TBA,TBA,None
1409,EVSC,9999,Non-Topical Research,12612,7,IND,1,30,TBA,Scott Doney,TBA,TBA,TBA,None
1410,EVSC,9999,Non-Topical Research,11121,8,IND,1,30,TBA,Xi Yang,TBA,TBA,TBA,None
1411,EVSC,9999,Non-Topical Research,11987,9,IND,1,30,TBA,Kevin Grise,TBA,TBA,TBA,None
1412,EVSC,9999,Non-Topical Research,11122,10,IND,1,30,TBA,Howard Epstein,TBA,TBA,TBA,None
1413,EVSC,9999,Non-Topical Research,12735,11,IND,1,30,TBA,Max Castorani,TBA,TBA,TBA,None
1414,EVSC,9999,Non-Topical Research,11123,12,IND,1,30,TBA,James Galloway,TBA,TBA,TBA,None
1415,EVSC,9999,Non-Topical Research,11124,14,IND,1,30,TBA,Kyle Haynes,TBA,TBA,TBA,None
1416,EVSC,9999,Non-Topical Research,11125,15,IND,1,30,TBA,Janet Herman,TBA,TBA,TBA,None
1417,EVSC,9999,Non-Topical Research,11126,18,IND,1,30,TBA,Deborah Lawrence,TBA,TBA,TBA,None
1418,EVSC,9999,Non-Topical Research,11127,19,IND,1,30,TBA,Manuel Lerdau,TBA,TBA,TBA,None
1419,EVSC,9999,Non-Topical Research,11128,20,IND,1,30,TBA,Karen Mcglathery,TBA,TBA,TBA,None
1420,EVSC,9999,Non-Topical Research,11129,21,IND,1,30,TBA,Stephen Macko,TBA,TBA,TBA,None
1421,EVSC,9999,Non-Topical Research,11130,22,IND,1,30,TBA,Aaron Mills,TBA,TBA,TBA,None
1422,EVSC,9999,Non-Topical Research,11131,23,IND,1,30,TBA,Jennie Moody,TBA,TBA,TBA,None
1423,EVSC,9999,Non-Topical Research,11132,25,IND,1,30,TBA,Michael Pace,TBA,TBA,TBA,None
1424,EVSC,9999,Non-Topical Research,11133,27,IND,1,30,TBA,John Porter,TBA,TBA,TBA,None
1425,EVSC,9999,Non-Topical Research,11134,28,IND,1,30,TBA,Matthew Reidenbach,TBA,TBA,TBA,None
1426,EVSC,9999,Non-Topical Research,11135,29,IND,1,30,TBA,T'ai Roulston,TBA,TBA,TBA,None
1427,EVSC,9999,Non-Topical Research,11136,30,IND,1,30,TBA,Todd Scanlon,TBA,TBA,TBA,None
